_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
667f3fd483e95f42cebdaf80,Cubo mágico 8x8,brinquedos,26.28,1.6824568479,2022-03-06,Bruno Rodrigues,MG,4,cartao_credito,1,-18.1,-44.38
667f3fd483e95f42cebdaf81,Violão,instrumentos musicais,337.65,18.2619726212,2022-03-06,João Souza,GO,5,cartao_credito,2,-15.98,-49.86
667f3fd483e95f42cebdaf82,Carrinho controle remoto,brinquedos,104.88,3.168983545,2022-03-06,Bianca Santos,BA,5,cartao_credito,8,-13.29,-41.71
667f3fd483e95f42cebdaf83,Corda de pular,esporte e lazer,28.31,0.0,2022-03-06,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
667f3fd483e95f42cebdaf84,Celular Plus X42,eletronicos,2447.29,127.8952691301,2022-03-06,Lucas Oliveira,RJ,4,cartao_credito,1,-22.25,-42.66
667f3fd483e95f42cebdaf85,Pandeiro,instrumentos musicais,47.31,0.0,2022-03-06,Mariana Ferreira,AP,4,cartao_credito,8,1.41,-51.77
667f3fd483e95f42cebdaf86,Lavadora de roupas,eletrodomesticos,2074.3,116.8298490334,2022-03-06,João Souza,SP,1,cupom,1,-22.19,-48.79
667f3fd483e95f42cebdaf87,Poltrona,moveis,366.56,20.0493217647,2023-03-06,Rafael Costa,PR,4,cartao_credito,1,-24.89,-51.55
667f3fd483e95f42cebdaf88,Jogo de panelas,utilidades domesticas,185.73,10.7779789242,2023-03-06,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
667f3fd483e95f42cebdaf89,Smart TV,eletronicos,2493.77,133.3168547582,2023-03-06,Larissa Alves,RJ,4,cartao_credito,1,-22.25,-42.66
667f3fd483e95f42cebdaf8a,Kit banquetas,moveis,311.37,17.1106202985,2023-03-06,Felipe Santos,RJ,1,cartao_credito,10,-22.25,-42.66
667f3fd483e95f42cebdaf8b,Dashboards com Power BI,livros,45.83,0.0,2023-03-06,Pedro Gomes,RJ,2,cartao_credito,7,-22.25,-42.66
667f3fd483e95f42cebdaf8c,Bicicleta,esporte e lazer,956.26,48.5024072503,2023-03-06,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdaf8d,Kit banquetas,moveis,391.33,18.4215842878,2023-03-06,Camila Ribeiro,SP,4,cartao_credito,3,-22.19,-48.79
667f3fd483e95f42cebdaf8e,Mochila,esporte e lazer,139.07,8.0920712719,2023-03-06,Lucas Oliveira,RJ,1,cartao_credito,3,-22.25,-42.66
667f3fd483e95f42cebdaf96,Fogão,eletrodomesticos,612.77,30.2125981069,2021-04-06,Bruno Rodrigues,PR,5,cartao_credito,2,-24.89,-51.55
667f3fd483e95f42cebdaf97,Bateria,instrumentos musicais,1175.91,60.1981089544,2021-04-06,Isabella Pereira,BA,1,cartao_credito,10,-13.29,-41.71
667f3fd483e95f42cebdaf98,Iniciando em programação,livros,41.11,2.7200883497,2021-04-06,Isabella Pereira,ES,4,cartao_credito,5,-19.19,-40.34
667f3fd483e95f42cebdaf99,TV Led UHD 4K,eletronicos,3367.28,176.8819689288,2021-04-06,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdaf9a,Bicicleta,esporte e lazer,881.61,44.5275193276,2021-04-06,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
667f3fd483e95f42cebdaf9b,Smartwatch,eletronicos,195.92,10.7152765023,2021-04-06,Isabella Pereira,AL,5,boleto,1,-9.62,-36.82
667f3fd483e95f42cebdaf9c,Assistente virtual,eletronicos,259.64,14.5120610486,2022-04-06,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
667f3fd483e95f42cebdaf9d,Sofá retrátil,moveis,975.15,49.5082429215,2022-04-06,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
667f3fd483e95f42cebdaf9e,Secadora de roupas,eletrodomesticos,1662.94,86.1309912715,2022-04-06,Camila Ribeiro,RS,5,cartao_credito,3,-30.17,-53.5
667f3fd483e95f42cebdaf9f,Mesa de jantar,moveis,396.63,27.498968642,2022-04-06,Rafael Costa,PE,3,cartao_credito,3,-8.38,-37.86
667f3fd483e95f42cebdafa0,Ciência de dados com python,livros,79.17,1.8000033911,2022-04-06,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
667f3fd483e95f42cebdafa1,Modelagem preditiva,livros,94.84,5.5762096725,2022-04-06,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdafa2,Mesa de centro,moveis,294.77,27.3416439164,2022-04-06,Felipe Santos,SP,4,cartao_credito,5,-22.19,-48.79
667f3fd483e95f42cebdafa3,Dashboards com Power BI,livros,52.31,5.9491664532,2022-04-06,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdafa4,Celular ABXY,eletronicos,931.34,47.1754922197,2022-04-06,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdafac,Fogão,eletrodomesticos,588.25,31.8536473317,2021-05-06,João Souza,SP,5,cartao_credito,3,-22.19,-48.79
667f3fd483e95f42cebdafad,Xadrez de madeira,brinquedos,49.98,2.9444105487,2021-05-06,Lucas Oliveira,SP,4,cartao_credito,7,-22.19,-48.79
667f3fd483e95f42cebdafae,Smartwatch,eletronicos,233.93,18.8356831093,2021-05-06,Bianca Santos,MG,5,cartao_credito,5,-18.1,-44.38
667f3fd483e95f42cebdafaf,Xadrez de madeira,brinquedos,49.3,9.0046910509,2022-05-06,Larissa Alves,PI,5,cartao_credito,6,-6.6,-42.28
667f3fd483e95f42cebdafb0,Panela de pressão,utilidades domesticas,121.44,4.0507537258,2022-05-06,Juliana Costa,GO,5,cartao_credito,3,-15.98,-49.86
667f3fd483e95f42cebdafb1,Jogo de tabuleiro,brinquedos,176.08,9.9068348054,2022-05-06,Pedro Gomes,RS,4,cartao_credito,2,-30.17,-53.5
667f3fd483e95f42cebdafb2,Cama king,moveis,502.28,24.3293380054,2022-05-06,João Souza,MG,5,cartao_credito,5,-18.1,-44.38
667f3fd483e95f42cebdafb3,Secadora de roupas,eletrodomesticos,1191.8,61.0442036509,2022-05-06,Bruno Rodrigues,RS,3,boleto,1,-30.17,-53.5
667f3fd483e95f42cebdafb4,Cama box,moveis,527.76,25.6860713513,2022-05-06,Juliana Costa,DF,5,cartao_credito,6,-15.83,-47.86
667f3fd483e95f42cebdafb5,Bicicleta,esporte e lazer,850.57,46.1787088171,2022-05-06,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdafb6,Lava louças,eletrodomesticos,1996.75,107.0079426205,2022-05-06,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
667f3fd483e95f42cebdafb7,Violão,instrumentos musicais,391.92,21.1573377586,2022-05-06,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdafb8,Lava louças,eletrodomesticos,1309.35,70.6587962788,2022-05-06,Mariana Ferreira,RJ,1,cartao_credito,1,-22.25,-42.66
667f3fd483e95f42cebdafbe,Jogo de tabuleiro,brinquedos,289.61,15.9519657613,2021-06-06,Rafael Costa,SP,5,cartao_credito,4,-22.19,-48.79
667f3fd483e95f42cebdafbf,Micro-ondas,eletrodomesticos,991.56,50.3820260536,2021-06-06,Thiago Silva,PR,4,cartao_credito,2,-24.89,-51.55
667f3fd483e95f42cebdafc0,Headset,eletronicos,98.17,16.8732853686,2021-06-06,Rafael Costa,RJ,5,cartao_credito,8,-22.25,-42.66
667f3fd483e95f42cebdafc1,TV Led UHD 4K,eletronicos,3802.9,200.077423408,2021-06-06,Juliana Costa,SP,4,cartao_credito,2,-22.19,-48.79
667f3fd483e95f42cebdafc2,Headset,eletronicos,282.48,12.6256492525,2021-06-06,Pedro Gomes,SP,5,cartao_credito,7,-22.19,-48.79
667f3fd483e95f42cebdafc3,Copo térmico,esporte e lazer,61.73,3.5700627,2021-06-06,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdafc4,Xadrez de madeira,brinquedos,49.78,0.0,2021-06-06,Lucas Oliveira,RJ,1,cartao_credito,1,-22.25,-42.66
667f3fd483e95f42cebdafc5,Cubo mágico 8x8,brinquedos,18.41,1.2690539275,2021-06-06,Camila Ribeiro,MG,5,boleto,1,-18.1,-44.38
667f3fd483e95f42cebdafc6,Cama box,moveis,988.27,53.15350891,2021-06-06,Larissa Alves,BA,5,cartao_credito,1,-13.29,-41.71
667f3fd483e95f42cebdafc7,TV Led UHD 4K,eletronicos,2421.45,129.2180537096,2022-06-06,Thiago Silva,PE,5,cartao_credito,2,-8.38,-37.86
667f3fd483e95f42cebdafc8,Impressora,eletronicos,493.14,23.8426605022,2022-06-06,João Souza,PR,5,cartao_credito,4,-24.89,-51.55
667f3fd483e95f42cebdafc9,Xadrez de madeira,brinquedos,28.03,0.0,2022-06-06,Mariana Ferreira,ES,1,boleto,1,-19.19,-40.34
667f3fd483e95f42cebdafca,Lava louças,eletrodomesticos,1635.2,94.8714902759,2022-06-06,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
667f3fd483e95f42cebdafcb,Bola de vôlei,esporte e lazer,77.47,10.3669798256,2022-06-06,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
667f3fd483e95f42cebdafcc,Jogo de tabuleiro,brinquedos,217.87,9.1853611255,2022-06-06,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdafcd,TV Led UHD 4K,eletronicos,2854.98,149.603535134,2022-06-06,Rafael Costa,SP,1,cartao_credito,10,-22.19,-48.79
667f3fd483e95f42cebdafce,Micro-ondas,eletrodomesticos,721.26,35.9893642251,2022-06-06,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdafcf,Smartwatch,eletronicos,282.7,12.6373635907,2022-06-06,Felipe Santos,SC,5,cartao_credito,6,-27.45,-50.95
667f3fd483e95f42cebdafd9,Pandeiro,instrumentos musicais,93.3,2.5523833823,2021-07-06,Felipe Santos,SP,1,cartao_credito,3,-22.19,-48.79
667f3fd483e95f42cebdafda,Jogo de tabuleiro,brinquedos,163.82,9.6113373383,2021-07-06,Lucas Oliveira,PR,5,cartao_credito,4,-24.89,-51.55
667f3fd483e95f42cebdafdb,Bola de vôlei,esporte e lazer,69.9,1.306403779,2021-07-06,Juliana Costa,RJ,4,cartao_credito,2,-22.25,-42.66
667f3fd483e95f42cebdafdc,Pandeiro,instrumentos musicais,58.02,4.0292382846,2021-07-06,Beatriz Moraes,RS,5,cartao_credito,4,-30.17,-53.5
667f3fd483e95f42cebdafdd,Mesa de centro,moveis,210.29,11.4804357715,2021-07-06,Felipe Santos,CE,5,cartao_credito,12,-5.2,-39.53
667f3fd483e95f42cebdafde,Bicicleta,esporte e lazer,653.29,32.3701662063,2021-07-06,Isabella Pereira,SC,4,cartao_credito,2,-27.45,-50.95
667f3fd483e95f42cebdafdf,Mesa de jantar,moveis,339.27,18.596211364,2021-07-06,Juliana Costa,SP,5,cartao_credito,4,-22.19,-48.79
667f3fd483e95f42cebdafe0,Headset,eletronicos,125.75,4.2802482596,2021-07-06,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdafe1,Lava louças,eletrodomesticos,1560.66,83.3835758134,2021-07-06,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdafe2,Copo térmico,esporte e lazer,32.96,3.1541361896,2021-07-06,Thiago Silva,SP,5,cartao_credito,7,-22.19,-48.79
667f3fd483e95f42cebdafe3,Panela de pressão,utilidades domesticas,127.92,4.3957942314,2021-07-06,Pedro Gomes,SP,4,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdafe4,Faqueiro,utilidades domesticas,77.51,5.0155894936,2021-07-06,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdafe5,TV Led UHD 4K,eletronicos,3515.39,184.7683808541,2021-07-06,Bianca Santos,SP,4,cartao_credito,3,-22.19,-48.79
667f3fd483e95f42cebdafe6,Jogo de tabuleiro,brinquedos,239.71,19.1434507207,2021-07-06,Felipe Santos,GO,5,cartao_credito,1,-15.98,-49.86
667f3fd483e95f42cebdafe7,Secadora de roupas,eletrodomesticos,1476.01,76.1775311324,2021-07-06,Bianca Santos,RJ,5,cartao_credito,12,-22.25,-42.66
667f3fd483e95f42cebdafe8,Copo térmico,esporte e lazer,89.19,7.9129155032,2022-07-06,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdafe9,Mesa de centro,moveis,182.2,14.1816405807,2022-07-06,Felipe Santos,SP,1,cartao_credito,10,-22.19,-48.79
667f3fd483e95f42cebdafea,Fogão,eletrodomesticos,533.01,25.9656180571,2022-07-06,Bianca Santos,RJ,5,cartao_credito,2,-22.25,-42.66
667f3fd483e95f42cebdafeb,Impressora,eletronicos,373.29,17.4610085594,2022-07-06,Juliana Costa,MA,5,cartao_credito,3,-5.42,-45.44
667f3fd483e95f42cebdafee,Impressora,eletronicos,499.72,27.5484344727,2021-08-06,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdafef,Kit banquetas,moveis,325.7,17.6256710716,2021-08-06,Larissa Alves,SP,5,cartao_credito,3,-22.19,-48.79
667f3fd483e95f42cebdaff0,Micro-ondas,eletrodomesticos,469.58,22.5881613802,2021-08-06,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdaff1,Cama box,moveis,447.64,24.3665878433,2021-08-06,Bianca Santos,BA,4,cartao_credito,1,-13.29,-41.71
667f3fd483e95f42cebdaff2,Blocos de montar,brinquedos,32.78,2.0285622932,2021-08-06,Bianca Santos,PR,4,cartao_credito,3,-24.89,-51.55
667f3fd483e95f42cebdaff3,Lavadora de roupas,eletrodomesticos,1667.28,86.3620832151,2021-08-06,Felipe Santos,DF,3,cartao_credito,5,-15.83,-47.86
667f3fd483e95f42cebdaff4,Bicicleta,esporte e lazer,389.13,22.1191171864,2021-08-06,Bruno Rodrigues,SP,1,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdaff5,Boneca bebê,brinquedos,75.55,12.1004581084,2021-08-06,Larissa Alves,SP,4,cartao_credito,10,-22.19,-48.79
667f3fd483e95f42cebdaff6,Modelagem preditiva,livros,87.27,5.1779694817,2021-08-06,Isabella Pereira,BA,5,cartao_credito,10,-13.29,-41.71
667f3fd483e95f42cebdaff7,Fogão,eletrodomesticos,1244.59,63.8551123372,2022-08-06,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
667f3fd483e95f42cebdaff8,Bola de vôlei,esporte e lazer,50.51,3.2206100707,2022-08-06,Juliana Costa,MG,5,cartao_credito,4,-18.1,-44.38
667f3fd483e95f42cebdaff9,Bicicleta,esporte e lazer,969.21,52.1386212502,2022-08-06,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
667f3fd483e95f42cebdaffa,Celular Plus X42,eletronicos,2684.08,143.4502897289,2022-08-06,Isabella Pereira,RJ,4,cartao_credito,4,-22.25,-42.66
667f3fd483e95f42cebdaffb,Impressora,eletronicos,396.02,21.6179781371,2022-08-06,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb008,Xadrez de madeira,brinquedos,29.87,0.0,2021-09-06,Bianca Santos,SC,5,cartao_credito,8,-27.45,-50.95
667f3fd483e95f42cebdb009,Mesa de centro,moveis,245.85,14.4898882305,2021-09-06,Beatriz Moraes,RJ,4,cartao_credito,6,-22.25,-42.66
667f3fd483e95f42cebdb00a,Violão,instrumentos musicais,304.95,13.8221091537,2021-09-06,Larissa Alves,RJ,4,boleto,1,-22.25,-42.66
667f3fd483e95f42cebdb00b,Headset,eletronicos,230.23,12.9460670258,2021-09-06,Bianca Santos,MG,5,cartao_credito,7,-18.1,-44.38
667f3fd483e95f42cebdb00c,Dashboards com Power BI,livros,48.51,0.0,2021-09-06,Felipe Santos,SP,4,cartao_credito,2,-22.19,-48.79
667f3fd483e95f42cebdb00d,Bola de vôlei,esporte e lazer,53.26,0.0,2021-09-06,Thiago Silva,PR,4,cartao_credito,1,-24.89,-51.55
667f3fd483e95f42cebdb00e,Impressora,eletronicos,357.48,19.565839081,2021-09-06,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb00f,Poltrona,moveis,267.89,11.8487756451,2021-09-06,Pedro Gomes,SP,1,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdb010,Guarda roupas,moveis,653.87,32.4010494615,2021-09-06,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
667f3fd483e95f42cebdb011,Poltrona,moveis,349.98,19.166486644,2022-09-06,Lucas Oliveira,RJ,5,boleto,1,-22.25,-42.66
667f3fd483e95f42cebdb012,Mesa de centro,moveis,195.75,10.9542031301,2022-09-06,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
667f3fd483e95f42cebdb013,Micro-ondas,eletrodomesticos,751.38,40.2918504544,2022-09-06,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb014,Carrinho controle remoto,brinquedos,117.83,3.8585320862,2022-09-06,Beatriz Moraes,DF,5,cartao_credito,3,-15.83,-47.86
667f3fd483e95f42cebdb015,Dashboards com Power BI,livros,55.51,3.4868450286,2022-09-06,Bruno Rodrigues,CE,5,cartao_credito,3,-5.2,-39.53
667f3fd483e95f42cebdb01e,Boneca bebê,brinquedos,78.17,5.0507325081,2021-10-06,João Souza,RJ,1,cartao_credito,10,-22.25,-42.66
667f3fd483e95f42cebdb01f,Tablet ABXY,eletronicos,1110.62,59.6682783318,2021-10-06,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdb020,Dinossauro Rex,brinquedos,20.65,0.0,2021-10-06,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb021,Cômoda,moveis,314.85,23.0067506907,2021-10-06,Isabella Pereira,GO,3,boleto,1,-15.98,-49.86
667f3fd483e95f42cebdb022,Lavadora de roupas,eletrodomesticos,1912.38,102.3595863141,2021-10-06,Thiago Silva,PB,4,cartao_credito,4,-7.28,-36.72
667f3fd483e95f42cebdb023,Bola de basquete,esporte e lazer,62.58,0.0,2021-10-06,Lucas Oliveira,RS,5,cartao_credito,1,-30.17,-53.5
667f3fd483e95f42cebdb024,Guitarra,instrumentos musicais,946.27,47.9704698042,2022-10-06,Bianca Santos,BA,1,cartao_credito,2,-13.29,-41.71
667f3fd483e95f42cebdb025,Fogão,eletrodomesticos,1229.5,63.051615234,2022-10-06,Pedro Gomes,MG,1,cartao_credito,1,-18.1,-44.38
667f3fd483e95f42cebdb026,Celular Plus X42,eletronicos,3229.42,169.5413386673,2022-10-06,Rafael Costa,RR,3,cartao_credito,10,1.99,-61.33
667f3fd483e95f42cebdb027,Celular ABXY,eletronicos,1561.71,84.0447744209,2022-10-06,Larissa Alves,MG,4,boleto,1,-18.1,-44.38
667f3fd483e95f42cebdb028,Faqueiro,utilidades domesticas,73.4,1.4927682496,2022-10-06,Thiago Silva,SP,4,cartao_credito,6,-22.19,-48.79
667f3fd483e95f42cebdb029,Jogo de copos,utilidades domesticas,52.37,9.0304803365,2022-10-06,Thiago Silva,MG,5,cartao_credito,2,-18.1,-44.38
667f3fd483e95f42cebdb032,Micro-ondas,eletrodomesticos,557.05,27.2456757351,2021-11-06,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
667f3fd483e95f42cebdb033,Violão,instrumentos musicais,580.55,31.4436454964,2021-11-06,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
667f3fd483e95f42cebdb034,Bola de vôlei,esporte e lazer,79.62,5.1279406459,2021-11-06,Isabella Pereira,GO,1,cartao_debito,1,-15.98,-49.86
667f3fd483e95f42cebdb035,Headset,eletronicos,102.14,5.9697522468,2021-11-06,Isabella Pereira,RS,5,boleto,1,-30.17,-53.5
667f3fd483e95f42cebdb036,Dinossauro Rex,brinquedos,23.21,5.7159013868,2021-11-06,Camila Ribeiro,BA,5,cartao_credito,1,-13.29,-41.71
667f3fd483e95f42cebdb037,Ciência de dados com python,livros,66.03,11.0714791409,2021-11-06,Bianca Santos,PR,5,cartao_credito,10,-24.89,-51.55
667f3fd483e95f42cebdb038,Impressora,eletronicos,422.01,31.5651492885,2021-11-06,Bianca Santos,PR,5,cartao_credito,2,-24.89,-51.55
667f3fd483e95f42cebdb039,Geladeira,eletrodomesticos,3171.14,169.1424417429,2021-11-06,Bianca Santos,ES,5,cupom,1,-19.19,-40.34
667f3fd483e95f42cebdb03a,Carrinho controle remoto,brinquedos,111.41,6.2153732425,2021-11-06,Pedro Gomes,MG,4,cartao_credito,2,-18.1,-44.38
667f3fd483e95f42cebdb03b,Cadeira de escritório,moveis,318.02,14.5180473338,2021-11-06,Felipe Santos,ES,5,boleto,1,-19.19,-40.34
667f3fd483e95f42cebdb03c,Mesa de centro,moveis,278.16,12.3956222488,2021-11-06,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb03d,Impressora,eletronicos,340.07,15.6921434985,2021-11-06,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
667f3fd483e95f42cebdb03e,Mesa de jantar,moveis,304.01,19.351434238,2021-11-06,Lucas Oliveira,SP,1,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdb03f,Bola de basquete,esporte e lazer,56.48,0.0,2021-11-06,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdb040,Kit banquetas,moveis,321.94,14.7267755409,2021-11-06,Mariana Ferreira,SP,5,cupom,1,-22.19,-48.79
667f3fd483e95f42cebdb041,Sofá retrátil,moveis,846.04,46.7018791224,2022-11-06,Beatriz Moraes,SC,5,cartao_credito,2,-27.45,-50.95
667f3fd483e95f42cebdb042,Carrinho controle remoto,brinquedos,107.31,5.9970605769,2022-11-06,Thiago Silva,SP,2,cartao_credito,6,-22.19,-48.79
667f3fd483e95f42cebdb043,Bola de basquete,esporte e lazer,72.34,1.4363264385,2022-11-06,Beatriz Moraes,SP,5,cartao_debito,1,-22.19,-48.79
667f3fd483e95f42cebdb044,Blocos de montar,brinquedos,54.04,9.1194028125,2022-11-06,Felipe Santos,PR,5,cartao_credito,3,-24.89,-51.55
667f3fd483e95f42cebdb045,Cama king,moveis,774.5,47.6194093565,2022-11-06,Larissa Alves,PA,4,boleto,1,-3.79,-52.48
667f3fd483e95f42cebdb046,Headset,eletronicos,260.42,14.1497074602,2022-11-06,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb047,Bateria,instrumentos musicais,686.53,34.140096207,2022-11-06,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
667f3fd483e95f42cebdb048,Sofá retrátil,moveis,956.32,48.5056020698,2022-11-06,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdb049,Jogo de copos,utilidades domesticas,30.92,7.8883323668,2022-11-06,Thiago Silva,RN,5,cartao_credito,2,-5.81,-36.59
667f3fd483e95f42cebdb055,Bateria,instrumentos musicais,1100.39,56.176896149,2021-12-06,Camila Ribeiro,SP,4,cartao_credito,4,-22.19,-48.79
667f3fd483e95f42cebdb056,Mochila,esporte e lazer,123.26,14.11880447,2021-12-06,Lucas Oliveira,RJ,5,cupom,1,-22.25,-42.66
667f3fd483e95f42cebdb057,Geladeira,eletrodomesticos,2516.02,131.5549348625,2021-12-06,Thiago Silva,RJ,1,cartao_credito,3,-22.25,-42.66
667f3fd483e95f42cebdb058,Secadora de roupas,eletrodomesticos,1614.22,83.536797841,2021-12-06,Felipe Santos,PB,5,boleto,1,-7.28,-36.72
667f3fd483e95f42cebdb059,Guarda roupas,moveis,612.12,30.1779875623,2021-12-06,Thiago Silva,RS,2,cartao_credito,1,-30.17,-53.5
667f3fd483e95f42cebdb05a,Celular ABXY,eletronicos,1230.23,63.0904855379,2021-12-06,Mariana Ferreira,SP,3,cupom,1,-22.19,-48.79
667f3fd483e95f42cebdb05b,Cama king,moveis,983.18,52.6345031064,2021-12-06,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdb05c,Secadora de roupas,eletrodomesticos,1923.05,102.9228921788,2021-12-06,Thiago Silva,SP,5,cartao_credito,4,-22.19,-48.79
667f3fd483e95f42cebdb05d,Assistente virtual,eletronicos,220.41,9.3206084841,2021-12-06,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb05e,Smartwatch,eletronicos,178.2,9.7717398112,2021-12-06,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb05f,Smart TV,eletronicos,2013.97,107.9248558158,2021-12-06,Felipe Santos,SP,2,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdb060,Lava louças,eletrodomesticos,1507.62,80.8073339955,2021-12-06,Pedro Gomes,RJ,1,boleto,1,-22.25,-42.66
667f3fd483e95f42cebdb061,Celular Plus X42,eletronicos,3324.84,177.7247396896,2021-12-06,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb062,Corda de pular,esporte e lazer,31.59,0.0,2022-12-06,Larissa Alves,MG,5,cartao_credito,10,-18.1,-44.38
667f3fd483e95f42cebdb063,Mesa de jantar,moveis,353.06,19.687798028,2022-12-06,Pedro Gomes,RS,1,cartao_credito,6,-30.17,-53.5
667f3fd483e95f42cebdb064,Bola de basquete,esporte e lazer,66.62,1.1317536465,2022-12-06,Felipe Santos,RS,4,boleto,1,-30.17,-53.5
667f3fd483e95f42cebdb065,Guitarra,instrumentos musicais,918.03,49.4134402203,2022-12-06,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
667f3fd483e95f42cebdb066,Geladeira,eletrodomesticos,2203.13,117.5931705043,2022-12-06,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
667f3fd483e95f42cebdb067,Iniciando em programação,livros,70.62,4.2914070717,2022-12-06,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
667f3fd483e95f42cebdb068,Fogão,eletrodomesticos,1067.07,68.4642955263,2022-12-06,Pedro Gomes,SP,1,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb069,Pandeiro,instrumentos musicais,115.67,6.4422054267,2022-12-06,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
667f3fd483e95f42cebdb06a,Cômoda,moveis,426.54,28.9539071821,2022-12-06,Rafael Costa,RJ,5,cartao_credito,2,-22.25,-42.66
667f3fd483e95f42cebdb077,Faqueiro,utilidades domesticas,78.56,7.3468999826,2021-01-07,Pedro Gomes,RS,1,cartao_credito,1,-30.17,-53.5
667f3fd483e95f42cebdb078,Cubo mágico 8x8,brinquedos,17.7,1.4735762764,2021-01-07,Larissa Alves,CE,4,cartao_credito,2,-5.2,-39.53
667f3fd483e95f42cebdb079,Cama box,moveis,914.92,49.0055143635,2021-01-07,Pedro Gomes,BA,3,boleto,1,-13.29,-41.71
667f3fd483e95f42cebdb07a,Violão,instrumentos musicais,521.32,28.2849866485,2021-01-07,Pedro Gomes,RJ,1,cupom,1,-22.25,-42.66
667f3fd483e95f42cebdb07b,Ciência de dados com python,livros,58.99,0.0,2021-01-07,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
667f3fd483e95f42cebdb07c,Impressora,eletronicos,300.81,13.6016666085,2021-01-07,Mariana Ferreira,PI,5,cartao_credito,3,-6.6,-42.28
